,Links,Video_title,Video pub­lish time,Likes,Views,Watch time (hours),Subscribers,Impressions,Impressions-click-through rate (%),Thumbnails
97,https://rr1---sn-fpnioxu-jj0s.googlevideo.com/videoplayback?expire=1676855491&ei=Y3TyY8uUBLWlrtoPvO-4iAE&ip=223.223.140.253&id=o-AOA_uEv0Mc8tG-5pAgo1fLfkw6yU4PuO9eFD-4j_Lefa&itag=22&source=youtube&requiressl=yes&mh=fb&mm=31%2C29&mn=sn-fpnioxu-jj0s%2Csn-h5576nss&ms=au%2Crdu&mv=m&mvi=1&pl=21&initcwndbps=1076250&vprv=1&mime=video%2Fmp4&ratebypass=yes&dur=405.861&lmt=1553064097472754&mt=1676833509&fvip=5&fexp=24007246&c=ANDROID&txp=2216222&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIhAL8gInXTkaJx1UU_e_X3guW_wGgNdtraPgl8DTPWoIAuAiBAfTCaut5ubPQxS6-UMv83yw-zC-mJw9TLRGXraci1sg%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIgOuNuqPtuhXAPtqCJa_gS2q2p3o4j8TunApqd2lqk4W0CIQDDZKg8fBBWXcv6H-XM_Es2wL_JcqrdEMf6IWCMF524AQ%3D%3D,Automatic star-delta starter ||DIY|| with Circuit diagram,"Mar 20, 2019",15,35,0.4704,1,1641,1.28,https://i.ytimg.com/vi/2GN2j_cWuvw/hqdefault.jpg
98,https://rr1---sn-fpnioxu-jj0z.googlevideo.com/videoplayback?expire=1676855492&ei=ZHTyY4a5M8HCrtoPpKqX4A4&ip=223.223.140.253&id=o-APvhaHD22lVK1IMjxtXB6ct8ko58TiYcCyQwyPl5xA2v&itag=22&source=youtube&requiressl=yes&mh=dt&mm=31%2C29&mn=sn-fpnioxu-jj0z%2Csn-h557sn6l&ms=au%2Crdu&mv=m&mvi=1&pl=21&initcwndbps=1095000&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=206.100&lmt=1663135694998649&mt=1676833509&fvip=4&fexp=24007246&c=ANDROID&txp=6211224&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIgQq5At5Gatkgyk-WAgFmGS2nZ2BDc5J76LB9JmjJNKxYCIQCJg3buUIjKdiUzgDRO7R6ICoaw7tOConvMYiBZqf9P_A%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIgBS-2Ib2lScSI8_SkgegiO57Ea7GK88bsKMZzLYO5QgsCIQDa9aJ4v9LiU7BgAGIpL4Cbo2HWij5vT6LCNfn32nE73g%3D%3D,Tumi Sondharo Meghomala Harmonium Cover | Achena Uttam | Robin2bin,"Sep 14, 2022",15,182,4.8554,1,3064,2.87,https://i.ytimg.com/vi/Cf0d2hSxbxE/sddefault.jpg
99,https://rr3---sn-fpnioxu-jj0s.googlevideo.com/videoplayback?expire=1676855494&ei=ZnTyY-qXNNm9rtoPir-TyA0&ip=223.223.140.253&id=o-AHRu7c3R_75zoq3iTgu2pQY_Xg85HeEveD0Jyy6vCZE5&itag=22&source=youtube&requiressl=yes&mh=C_&mm=31%2C29&mn=sn-fpnioxu-jj0s%2Csn-h5576nee&ms=au%2Crdu&mv=m&mvi=3&pl=21&initcwndbps=1076250&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=106.811&lmt=1676507121773216&mt=1676833509&fvip=4&fexp=24007246&c=ANDROID&txp=6211224&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIgf8W7FSsuihzJRhuMFYQi5Sv_Uf-_H3UYbEuIZptYJegCIQDFT-wiShp8aiArDE4h4qDjI-hrwWfdIHdS7yY9XjeGqw%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRgIhALw8ZBguL9Ge6xbTtVlVaGTZ-7Z3TihNK-yHEL-yEn5XAiEA096gBENYlEAGRceduxfRGrXMSd5bOKB9amYFGsOKOJU%3D,Coffin Dance Astronomia Indian classical version (HARMONIUM AND TABLA)|Presented from team Robin2bin,"Sep 25, 2020",15,167,3.3894,1,2327,5.03,https://i.ytimg.com/vi/aFNQtVd_9Sw/sddefault.jpg
100,https://rr1---sn-fpnioxu-jj0z.googlevideo.com/videoplayback?expire=1676855496&ei=aHTyY9XUKoTorAHl3ZHoDw&ip=223.223.140.253&id=o-ANAU7ChKtqoejOLYlEWUZlEVbG9-YYz9z9nw3V7wsPAc&itag=22&source=youtube&requiressl=yes&mh=UW&mm=31%2C29&mn=sn-fpnioxu-jj0z%2Csn-h557sn66&ms=au%2Crdu&mv=m&mvi=1&pl=21&initcwndbps=1095000&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=205.380&lmt=1674751953265946&mt=1676833509&fvip=2&fexp=24007246&c=ANDROID&txp=6211224&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIgdP6CTPO9ZNaeuLWPEDj9KWhRJg_t9NZphv53cole47sCIQCUcrHY5z80gXQRMlqft-fIzrrHK3y06a1huOLa4paP7A%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRAIgSHM3qxndRT5zMldC1vH9rfA0ESEYB8Q0WZWK_DXHVJ8CIFe0-tetHgcyfx1a81anbnoJNaRVG6iUqvhFcHsWcQGj,Madox square tour blog kolkata || Durga puja 2019|| 2nd blog,"Oct 3, 2019",14,257,4.0453,2,2705,4.55,https://i.ytimg.com/vi/5k6EoOxteVc/sddefault.jpg
101,https://rr2---sn-fpnioxu-jj0z.googlevideo.com/videoplayback?expire=1676855498&ei=anTyY-f6INXoyAObqYjACA&ip=223.223.140.253&id=o-AILwt724Vb7g21zJbG3xbs85Bt-gg987Y_L2wUs_OPHQ&itag=22&source=youtube&requiressl=yes&mh=O3&mm=31%2C29&mn=sn-fpnioxu-jj0z%2Csn-h557sn6s&ms=au%2Crdu&mv=m&mvi=2&pl=21&initcwndbps=1095000&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=227.903&lmt=1630598233640240&mt=1676833509&fvip=3&fexp=24007246&c=ANDROID&txp=6211224&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIhAOXtIp9KERDMN49QfPIHQ7Go4XP7jUnThyjDK-qc2C68AiB33vbpZwoD6ck88uVRcngt_8fgRUT2ExqI_qpJGWrlZA%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRgIhAJeW-RDxkK4ZgBfulKRTikt0IZz6cocqKwqo6B-b1OwwAiEAuQOrpOZ1tP5z2_Vnz8dTP6pGQUr789TCccZQNyhbbdE%3D,গঙ্গা সিন্ধু নর্মদা | নজরুলগীতি | Piano Cover with tutorial | Robin2bin,"May 23, 2021",14,188,6.1911,0,1574,4.89,https://i.ytimg.com/vi/7y-C7f6TTxU/sddefault.jpg
102,https://rr2---sn-fpnioxu-jj0l.googlevideo.com/videoplayback?expire=1676855500&ei=bHTyY_DZF_eV9fwP9r2n4As&ip=223.223.140.253&id=o-ANXlN9aNfRd-sCTiDkrbAcULvR6yDKa50rILql3yGgvf&itag=22&source=youtube&requiressl=yes&mh=NP&mm=31%2C29&mn=sn-fpnioxu-jj0l%2Csn-h5576nsz&ms=au%2Crdu&mv=m&mvi=2&pl=21&initcwndbps=1360000&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=489.267&lmt=1601141272530496&mt=1676833509&fvip=2&fexp=24007246&c=ANDROID&txp=2211222&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRAIgP52MZzyPBhAutd6FP5DAD0t1APWafkj8pTCgoypTL6sCIGqYZuhGHEwuMjE8_7oMGDUcheLi31TkR5vDdcpppEOJ&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIgS48SU39lmhX8u-uUsOAIQClMsiuy9aT0pkU-nk1c4YMCIQCWhEBbnUDPt8dlwlAFfTz9qo4uvQwXNTuGl36LQADGSw%3D%3D,Mudiali tour Blog (Night View) || Durga puja 2019 || 5th Blog,"Oct 7, 2019",14,60,0.8311,0,1499,1.87,https://i.ytimg.com/vi/djCux9GWRnw/sddefault.jpg
103,https://rr3---sn-fpnioxu-jj0s.googlevideo.com/videoplayback?expire=1676855502&ei=bnTyY9arDeq6rtoPu4y80AM&ip=223.223.140.253&id=o-AM57U2y6yiP9Q-s4b0OddgEBqIxM7Y2CGO4IAyBDt4Xm&itag=22&source=youtube&requiressl=yes&mh=V6&mm=31%2C29&mn=sn-fpnioxu-jj0s%2Csn-h557sn6z&ms=au%2Crdu&mv=m&mvi=3&pcm2cms=yes&pl=21&initcwndbps=1076250&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=185.504&lmt=1603109415819740&mt=1676833509&fvip=2&fexp=24007246&c=ANDROID&txp=6211222&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRAIgIc0gOIDrUesWKYvyjG8uKpNjM7-rUp-lCg0wASiOyDYCIAzyK1x8zf55GmhdR5j_r8HCTn96_ek-Jw-VHrTLQFJw&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpcm2cms%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIgS2w7nYjHcmnN8Icfr_t17h1agXvJU8cbJ0evBhxqig8CIQDFUkyAB8r_O1a1VScze4PUEsDyOvQ8NaJfa_QRLmhJEg%3D%3D,BURJKHALIFA INSTRUMENTAL (COPYRIGHT FREE KARAOKE)|LAXMMI BOMB|,"Oct 19, 2020",14,419,5.1892,2,4147,8.15,https://i.ytimg.com/vi/hZvkEBJ3ZOw/sddefault.jpg
104,https://rr2---sn-fpnioxu-jj0l.googlevideo.com/videoplayback?expire=1676855505&ei=cXTyY5AIyYGMzA-QmpCYAw&ip=223.223.140.253&id=o-AKnemEevONRAi5mKKD1zPcyM3-8-LpCnyTH1kFjAaKsu&itag=22&source=youtube&requiressl=yes&mh=cR&mm=31%2C29&mn=sn-fpnioxu-jj0l%2Csn-h5576ns6&ms=au%2Crdu&mv=m&mvi=2&pl=21&initcwndbps=1360000&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=262.919&lmt=1673774904468523&mt=1676833509&fvip=5&fexp=24007246&c=ANDROID&txp=6211224&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRAIgU4vee1hvvy2IctWGbm6E7tky-ZtrcCXPLG9OPt6sw8MCIAnJlSs2o43cT0WsJ6KxNJrwZ7GXlEKTszT3w4ze8Q3o&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRAIgB1K9XloBlau62ZQlRmFc0l9dUwBRhuUpqjaQc3nUIa8CICbbsUPeVAp8vmktXQahTpTOJmGUS_0inQoJewOX5on3,Md. Ali Park tour blog || Durga puja 2019 || 4th blog,"Oct 6, 2019",14,86,1.3671,1,2183,1.69,https://i.ytimg.com/vi/omnKMUnD3yc/sddefault.jpg
105,https://rr1---sn-fpnioxu-jj0z.googlevideo.com/videoplayback?expire=1676855507&ei=c3TyY__4E4_h9QPM3IWADA&ip=223.223.140.253&id=o-AEQgJ66YevfjMrbazoJf1YYrpHlnDKSZE2iAzuADDh8X&itag=22&source=youtube&requiressl=yes&mh=T5&mm=31%2C29&mn=sn-fpnioxu-jj0z%2Csn-h557sn67&ms=au%2Crdu&mv=m&mvi=1&pl=21&initcwndbps=1077500&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=240.256&lmt=1672802247703299&mt=1676833743&fvip=3&fexp=24007246&c=ANDROID&txp=6211224&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIhANmTK84t9UBRTxRlh7Z1ozj8IiMWehips6hKKXuE_EmaAiAOXhZbyx8RMD0-sutiHd5Z2Kc15y8jFljYA50rjYgqAw%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRAIgHJnDKYFdr13jIWgPbxkKgK9Ekl5oE5SnvnPHrnft1E4CIHkxmRJtpxBDWQP7Hbk9TTt5ItOQ3Iokowqk7o-2WJSN,Oh Saiyaan - Arijit Singh Tabla Cover by Robin2bin| The Power | Raj Pandit Salim Suleman,"Jan 14, 2021",14,129,3.5367,-1,2826,2.72,https://i.ytimg.com/vi/pTXi8l8zX-o/sddefault.jpg?v=5fff470c
106,https://rr1---sn-fpnioxu-jj0l.googlevideo.com/videoplayback?expire=1676855509&ei=dXTyY8K7DYWdyAPIyK_YBw&ip=223.223.140.253&id=o-AH5Sgrc60V2TlcVqDWZtPej9ZCTeib5L7HX-ClfRVz0-&itag=22&source=youtube&requiressl=yes&mh=WX&mm=31%2C29&mn=sn-fpnioxu-jj0l%2Csn-h557snsl&ms=au%2Crdu&mv=m&mvi=1&pl=21&initcwndbps=1360000&vprv=1&mime=video%2Fmp4&ratebypass=yes&dur=377.277&lmt=1606045808209928&mt=1676833509&fvip=2&fexp=24007246&c=ANDROID&txp=6216222&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIhALzrW0zS2hnXRI0MjhbkMQp0O1o5ZIykPxf3OqcR0VgUAiAiW6Zzg0ScvkpyNv0qNoTh8qPo48Li2doF1zX_Rf_U7g%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIgWVL_H_kWVmjH54EKf5ALrWAJHarqURCSj9C_358QYiACIQCAahgluxznOQlUaZaNkb_f9ysBlRrh2NvMtCWHpOnfSQ%3D%3D,Laal Ishq - Arijit Singh| tubin version| Get the Chorous free karaoke with tabla from description,"Nov 22, 2020",14,341,6.2701,2,3511,7.6,https://i.ytimg.com/vi/rhP8UtiGuqM/hqdefault.jpg
107,https://rr3---sn-fpnioxu-jj0s.googlevideo.com/videoplayback?expire=1676855511&ei=d3TyY8dZxOmsAbfEpfAE&ip=223.223.140.253&id=o-AI2ydK28Lhn4nS_UO6Lb6XFMxagYoBB3HnYAiJl5kJev&itag=18&source=youtube&requiressl=yes&mh=NN&mm=31%2C29&mn=sn-fpnioxu-jj0s%2Csn-h557snsl&ms=au%2Crdu&mv=m&mvi=3&pcm2cms=yes&pl=21&initcwndbps=1171250&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=561.365&lmt=1636778670652999&mt=1676833743&fvip=1&fexp=24007246&c=ANDROID&txp=2218224&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIhAJXXjSb7s_qphlWw3V9Ds2Sc4QyWSJCxcg8rXEFxD7WiAiB50NkF3hfKg-NCpLWjA8keIeuExamEYRrKetcNu2I3ig%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpcm2cms%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRAIgR706miigkIt7aWUMffVi_z1uYrEQ0CUl1_HiO8mcTQkCIDo3RkrRDtuEy4iOHDICiBF8Nr8EPB_8MGyhrICP2zs7,Programming counters using IC (basic),"Nov 4, 2018",14,41,1.0447,0,992,2.52,https://i.ytimg.com/vi/wJFm5v24fBw/sddefault.jpg
108,https://rr2---sn-fpnioxu-jj0l.googlevideo.com/videoplayback?expire=1676855512&ei=eHTyY5nTN5aQrQGKwrdQ&ip=223.223.140.253&id=o-ANZM88yLjuX8nfLiC12ODXmVRWSxUg88GrCz52zTmC_k&itag=22&source=youtube&requiressl=yes&mh=Xj&mm=31%2C29&mn=sn-fpnioxu-jj0l%2Csn-h557snzy&ms=au%2Crdu&mv=m&mvi=2&pl=21&initcwndbps=1360000&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=863.387&lmt=1539516104118947&mt=1676833509&fvip=3&fexp=24007246&c=ANDROID&txp=2211222&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIhAIUVpr4IaHKHcWlLQ_dQJVAxvUGCbX4WZ9hIe0iaPzPaAiB_vx4LkFwnEQFABrTtQso2O7Q8v2V5SpHH18FMU7Asdg%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIgeE5fM_-br5MdeM1mbCEGQ1XDI4Akr_pvuWvhVe-oNn4CIQDSSJhXK9cUyUoytRa3IHpT1tWp1EgnYSwtTY-_8LlVkw%3D%3D,Concept and designing even no.s counter circuit with practical demonstration,"Oct 14, 2018",13,85,2.5109,1,2844,2.32,https://i.ytimg.com/vi/R2FiRwzNfv0/sddefault.jpg
109,https://rr4---sn-fpnioxu-jj0s.googlevideo.com/videoplayback?expire=1676855514&ei=enTyY73QLYbp9QOgmrioBA&ip=223.223.140.253&id=o-AMhkMxwuP_hczTM0DAQh6e6Ss4BPw41ffvbgL8rxNWn9&itag=22&source=youtube&requiressl=yes&mh=us&mm=31%2C29&mn=sn-fpnioxu-jj0s%2Csn-h557sn6z&ms=au%2Crdu&mv=m&mvi=4&pl=21&initcwndbps=1076250&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=157.733&lmt=1615365910295406&mt=1676833509&fvip=2&fexp=24007246&c=ANDROID&txp=6211222&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRgIhAPgVsKcbr-HmskGVTSV9h_pJzA0CTgSEIuVcsFiesNkgAiEA0bOem4NiVNSdq39kv4p9FLcGW99xCK7q6IBJoWsadDw%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIgBWxC5lGGM5LhhPYmxmYKuboB-pOBBfAzvdIHwe7Xi8ACIQDT0ooY3gmyEmIpNkpL5_lcbldxm5xhiDy-CBL3x9EJKw%3D%3D,Kiston unplugged karaoke | Roohi | Rajkummar – Janhvi – Varun | Jubin Nautiyal | Robin2bin,"Mar 10, 2021",13,491,7.0892,0,4656,8.4,https://i.ytimg.com/vi/kuoOZdQome4/sddefault.jpg
110,https://rr2---sn-fpnioxu-jj0z.googlevideo.com/videoplayback?expire=1676855516&ei=fHTyY5-RK5qh9QPMm4PYDg&ip=223.223.140.253&id=o-AJEmKbnLGkU9F7B_GAoLYwLT6A3gBpBbR-GVUvY6eCdD&itag=22&source=youtube&requiressl=yes&mh=Bj&mm=31%2C29&mn=sn-fpnioxu-jj0z%2Csn-h557sn6e&ms=au%2Crdu&mv=m&mvi=2&pcm2cms=yes&pl=21&initcwndbps=1095000&vprv=1&mime=video%2Fmp4&ratebypass=yes&dur=137.462&lmt=1623769431233234&mt=1676833509&fvip=4&fexp=24007246&c=ANDROID&txp=6216222&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRAIgaAM_QwxeGSvd-rUs3lxYuunbuBVM2DBVdYilA0_N0fkCIEBjUXHt7FFlXAb6I4PlOsqT7ZmWy3iD-rI-ZTNaJf7K&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpcm2cms%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRAIgLMVpSIwSO2meosLlC_WaSlrtfZzZFVUWKTfp1q-6y0YCIBvYaQd2Cgub9SbIRMopvMdMUFDNwhMP4-KD_MIpwEiA,"Dil Melt Karda karaoke/Instrumental unplugged | Haseen Dillruba |Taapsee P,Vikrant M| Amit Trivedi","Jun 15, 2021",13,319,4.2928,2,2884,8.32,https://i.ytimg.com/vi/vT3sPuNi474/sddefault.jpg
111,https://rr2---sn-fpnioxu-jj0l.googlevideo.com/videoplayback?expire=1676855518&ei=fnTyY92hJZeDrtoPgLK8oAc&ip=223.223.140.253&id=o-ABceiwiA86hzl4cCjCDDlChSbi1R-BNBrBFmhvXdv5dS&itag=22&source=youtube&requiressl=yes&mh=tN&mm=31%2C29&mn=sn-fpnioxu-jj0l%2Csn-h557snzy&ms=au%2Crdu&mv=m&mvi=2&pl=21&initcwndbps=1360000&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=233.430&lmt=1637728380065643&mt=1676833509&fvip=2&fexp=24007246&c=ANDROID&txp=6211224&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRAIgTHoqaIt7Rrfh56QSBkZ0hHIH08Sdxc50zBzc9L1ojOMCIDc6nJhJI__PTuGzyy6HFb61HWhqy_vSTJKWIezOqnVy&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIgaEkrYDDznm0n9Ahocu6Jk26-O7uKVCQWSv-o5a_vzlwCIQCQ_a5q4tFt6bFisvHmIshF4pKcd4dBU_X7TG8Hp956ww%3D%3D,Ami Jamini Tumi Soshi He karaoke harmonium cover | Antony Firingee| Manna Dey,"Nov 24, 2021",13,270,9.5363,0,2162,4.67,https://i.ytimg.com/vi/xH4S99xm8rA/sddefault.jpg
112,https://rr1---sn-fpnioxu-jj0z.googlevideo.com/videoplayback?expire=1676855520&ei=gHTyY42nFbmKjMwPvvOlwAM&ip=223.223.140.253&id=o-AMBPyUR_e6FUbkORHNuxaH6IvgS1j7aaN5CA7i6PsDJU&itag=22&source=youtube&requiressl=yes&mh=AS&mm=31%2C29&mn=sn-fpnioxu-jj0z%2Csn-h557sn67&ms=au%2Crdu&mv=m&mvi=1&pl=21&initcwndbps=1095000&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=874.068&lmt=1538893288746277&mt=1676833509&fvip=2&fexp=24007246&c=ANDROID&txp=2211222&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRgIhAK2_xdBVkB4nMBgRb3dk_2uC6EjZgFRQqWoICPtUqXKoAiEA-dBYJdeWX2t4_ywogGvH7r75iYlQfRrob8Uqq3gZASY%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIhAJiVSesgANNJBbHo9TGFt6qEIUjqNa28kGkr6ObYZkfJAiAdh8MKNNL8ovkG0TOHmAVusqflOfn-AVe51Oh2pcJq6A%3D%3D,Making Counter circuits using microcontrollers (Arduino with Code) and verification practically,"Oct 7, 2018",12,29,0.6455,0,1059,1.51,https://i.ytimg.com/vi/5Wv-WXlv_Rg/sddefault.jpg
113,https://rr1---sn-fpnioxu-jj0l.googlevideo.com/videoplayback?expire=1676855522&ei=gnTyY-LaB8789QPfjr_ADw&ip=223.223.140.253&id=o-AIL_TXTO26DsQU9qTcW0kFgJGNjPW5GR8xmdUugPY_4E&itag=18&source=youtube&requiressl=yes&mh=T_&mm=31%2C29&mn=sn-fpnioxu-jj0l%2Csn-h557sn6s&ms=au%2Crdu&mv=m&mvi=1&pl=21&initcwndbps=1360000&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=304.947&lmt=1635469740603888&mt=1676833509&fvip=3&fexp=24007246&c=ANDROID&txp=6218224&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRAIgcZ4AMdqNQk0Eq1KJ7SAcqyxQUSOv5Cx4If5yAjqDHAECIAQ3OumYGJOlIoc6oVpiOsEZ_SEaZKOVjyO6jSHSDK3K&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIhAPVeMGYFfDwfvEajNuwj1nUwoCF7iVmEgEGiJ1zkCPKTAiBfamtNoKaCVDfvgwdtW_hpKzWBlO5QAgwrtVF6R9aokw%3D%3D,Singhi park pandal tour blog || Durga puja 2019 || 8th blog,"Oct 10, 2019",12,47,0.8696,0,1188,2.78,https://i.ytimg.com/vi/SRDeHcR1jxg/hqdefault.jpg
114,https://rr2---sn-fpnioxu-jj0z.googlevideo.com/videoplayback?expire=1676855524&ei=hHTyY9m8Ds31rtoP0-SggA4&ip=223.223.140.253&id=o-AAi6v8N8EKthI7TDYpFLHbelpONNeZSwMuyRec1Wq0VG&itag=22&source=youtube&requiressl=yes&mh=7e&mm=31%2C29&mn=sn-fpnioxu-jj0z%2Csn-h557sn6d&ms=au%2Crdu&mv=m&mvi=2&pl=21&initcwndbps=1077500&vprv=1&mime=video%2Fmp4&ratebypass=yes&dur=191.518&lmt=1614257996260557&mt=1676833743&fvip=4&fexp=24007246&c=ANDROID&txp=6211224&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIhAO_hUxcxHlkFj_hGleB-2G1hdXM1hg_L3KJESkyFT8O3AiBYN7X5GYZLTzCiWWVO1EydoB80q_NIP_QAeAiMhfK-rQ%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRgIhAJcENKeIrkumG0EpU0rdqRixYbUt8ztD9nUr0yOCKEkFAiEApPzCJSNULNsf0cip11CRbyw075uLY3kGsfBmmixLP90%3D,Meri Tum Ho (LUDO) - INSTRUMENTAL(TABLA EDITION) WITHOUT VOCAL|,"Nov 8, 2020",12,129,1.7535,0,1328,6.63,https://i.ytimg.com/vi/biUgbHb2sxM/sddefault.jpg
